"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"13636771","JH475783","2024-10-19T20:00:00.000","008XX W CORNELIA AVE","0810","THEFT","OVER $500","APARTMENT","false","false","1924","019","44","6","06","1169554","1923440","2024","2024-10-27T15:41:30.000","41.945427735","-87.652182718","
,  
(41.945427735, -87.652182718)"
"13636664","JH475560","2024-10-19T20:00:00.000","023XX S WABASH AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0131","001","3","33","06","1177116","1888793","2024","2024-10-27T15:41:30.000","41.850186468","-87.625438688","
,  
(41.850186468, -87.625438688)"
"13636456","JH475368","2024-10-19T20:00:00.000","052XX S MARSHFIELD AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","0932","009","16","61","14","1166233","1869886","2024","2024-10-27T15:41:30.000","41.798542899","-87.665919964","
,  
(41.798542899, -87.665919964)"
"13636492","JH475450","2024-10-19T20:00:00.000","018XX W HARRISON ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1231","012","27","28","14","1164057","1897402","2024","2024-10-27T15:41:30.000","41.874095762","-87.673124235","
,  
(41.874095762, -87.673124235)"
"13636036","JH474806","2024-10-19T19:57:00.000","020XX N ELSTON AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","FACTORY / MANUFACTURING BUILDING","true","false","1432","014","32","22","14","1165353","1913552","2024","2024-10-27T15:41:30.000","41.918385085","-87.667906047","
,  
(41.918385085, -87.667906047)"
"13635998","JH474820","2024-10-19T19:55:00.000","040XX E 106TH ST","0460","BATTERY","SIMPLE","RESTAURANT","false","false","0432","004","10","52","08B","1204911","1835285","2024","2024-10-27T15:41:30.000","41.702684248","-87.525274478","
,  
(41.702684248, -87.525274478)"
"13636039","JH474811","2024-10-19T19:54:00.000","007XX N LARAMIE AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true","1524","015","37","25","08A","1141557","1904435","2024","2024-10-27T15:41:30.000","41.893840384","-87.75556076","
,  
(41.893840384, -87.75556076)"
"13639405","JH477747","2024-10-19T19:51:00.000","029XX W BELDEN AVE","0810","THEFT","OVER $500","RESIDENCE - PORCH / HALLWAY","false","false","1414","014","1","22","06","1156395","1915264","2024","2024-10-27T15:41:30.000","41.923268964","-87.700772068","
,  
(41.923268964, -87.700772068)"
"13637859","JH477033","2024-10-19T19:50:00.000","060XX S ELLIS AVE","0810","THEFT","OVER $500","SIDEWALK","false","false","0235","002","5","42","06","1183929","1865166","2024","2024-10-27T15:41:30.000","41.785195464","-87.601173081","
,  
(41.785195464, -87.601173081)"
"13640898","JH476805","2024-10-19T19:47:00.000","054XX N DAMEN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","OTHER (SPECIFY)","false","false","2012","020","40","4","14","1162006","1936418","2024","2024-10-27T15:41:30.000","41.981201219","-87.679562322","
,  
(41.981201219, -87.679562322)"
"13636421","JH475376","2024-10-19T19:45:00.000","0000X E BALBO AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0123","001","4","32","07","1176574","1897138","2024","2024-10-27T15:41:30.000","41.873097941","-87.627175983","
,  
(41.873097941, -87.627175983)"
"13641655","JH481061","2024-10-19T19:44:00.000","024XX N SACRAMENTO AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1414","014","35","22","06","1155961","1916199","2024","2024-10-27T15:41:30.000","41.925843451","-87.702341464","
,  
(41.925843451, -87.702341464)"
"13635995","JH474819","2024-10-19T19:43:00.000","010XX N ST LOUIS AVE","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","ALLEY","false","false","1121","011","36","23","07","1152853","1906661","2024","2024-10-27T15:41:30.000","41.899732518","-87.714014951","
,  
(41.899732518, -87.714014951)"
"13636019","JH474810","2024-10-19T19:36:00.000","048XX W JACKSON BLVD","1822","NARCOTICS","MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS","STREET","true","false","1533","015","28","25","18","1144321","1898236","2024","2024-10-27T15:41:30.000","41.876778069","-87.745565319","
,  
(41.876778069, -87.745565319)"
"13636158","JH474805","2024-10-19T19:34:00.000","0000X N WESTERN AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","1222","012","27","28","15","1160411","1900045","2024","2024-10-27T15:41:30.000","41.881424572","-87.686437519","
,  
(41.881424572, -87.686437519)"
"13636812","JH474860","2024-10-19T19:30:00.000","029XX W LAKE ST","0313","ROBBERY","ARMED - OTHER DANGEROUS WEAPON","SIDEWALK","false","false","1222","012","27","27","03","1156745","1900999","2024","2024-10-27T15:41:30.000","41.88411748","-87.69987309","
,  
(41.88411748, -87.69987309)"
"13636419","JH475350","2024-10-19T19:30:00.000","064XX S DORCHESTER AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","0314","003","20","42","07","1186599","1862550","2024","2024-10-27T15:41:30.000","41.777954137","-87.591466565","
,  
(41.777954137, -87.591466565)"
"13636192","JH475036","2024-10-19T19:30:00.000","010XX W TILDEN ST","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","1232","012","34","28","06","1169375","1898150","2024","2024-10-27T15:41:30.000","41.876034424","-87.653577345","
,  
(41.876034424, -87.653577345)"
"13636021","JH474788","2024-10-19T19:30:00.000","046XX S ASHLAND AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0924","009","15","61","06","1166449","1874039","2024","2024-10-27T15:41:30.000","41.809934604","-87.665009423","
,  
(41.809934604, -87.665009423)"
"13636092","JH474865","2024-10-19T19:30:00.000","064XX S ST LAWRENCE AVE","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0312","003","20","42","03","1181340","1862488","2024","2024-10-27T15:41:30.000","41.777906884","-87.610747909","
,  
(41.777906884, -87.610747909)"
"13636324","JH475165","2024-10-19T19:30:00.000","059XX S INDIANA AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0232","002","20","40","07","1178613","1865747","2024","2024-10-27T15:41:30.000","41.78691235","-87.620646055","
,  
(41.78691235, -87.620646055)"
"13636414","JH475213","2024-10-19T19:30:00.000","021XX N ALBANY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1414","014","1","22","07","1155178","1913920","2024","2024-10-27T15:41:30.000","41.919605467","-87.705279945","
,  
(41.919605467, -87.705279945)"
"13636810","JH474795","2024-10-19T19:20:00.000","081XX S STONY ISLAND AVE","0610","BURGLARY","FORCIBLE ENTRY","HOTEL / MOTEL","false","false","0411","004","8","45","05","1188340","1851428","2024","2024-10-27T15:41:30.000","41.747393001","-87.585438607","
,  
(41.747393001, -87.585438607)"
"13636657","JH474779","2024-10-19T19:18:00.000","049XX S CHICAGO BEACH DR","0460","BATTERY","SIMPLE","HOTEL / MOTEL","false","false","0222","002","5","39","08B","1188221","1872737","2024","2024-10-27T15:41:30.000","41.805869465","-87.585195364","
,  
(41.805869465, -87.585195364)"
"13636106","JH474800","2024-10-19T19:18:00.000","110XX S DOTY AVE E","4650","OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER","STREET","false","false","0513","005","10","51","26","1185539","1831949","2024","2024-10-27T15:41:30.000","41.694006744","-87.596313197","
,  
(41.694006744, -87.596313197)"
"13640226","JH479855","2024-10-19T19:15:00.000","005XX N STATE ST","0870","THEFT","POCKET-PICKING","RESTAURANT","false","false","1834","018","42","8","06","1176273","1904001","2024","2024-10-27T15:41:30.000","41.89193719","-87.628074015","
,  
(41.89193719, -87.628074015)"
"13636012","JH474797","2024-10-19T19:15:00.000","052XX N BROADWAY","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","2023","020","48","77","06","1167370","1934861","2024","2024-10-27T15:41:30.000","41.976814727","-87.659880317","
,  
(41.976814727, -87.659880317)"
"13635907","JH474787","2024-10-19T19:15:00.000","131XX S FORRESTVILLE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0533","005","10","54","14","1182311","1818405","2024","2024-10-27T15:41:30.000","41.656915248","-87.608548713","
,  
(41.656915248, -87.608548713)"
"13636764","JH475689","2024-10-19T19:15:00.000","039XX W SCHOOL ST","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE","false","false","1732","017","30","21","14","1149681","1921655","2024","2024-10-27T15:41:30.000","41.940939674","-87.725275312","
,  
(41.940939674, -87.725275312)"
"13636007","JH474790","2024-10-19T19:15:00.000","066XX S NORMAL BLVD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0722","007","6","68","03","1174232","1861069","2024","2024-10-27T15:41:30.000","41.77417393","-87.636848007","
,  
(41.77417393, -87.636848007)"
"13635945","JH474789","2024-10-19T19:07:00.000","031XX W 85TH ST","0810","THEFT","OVER $500","RESIDENCE","false","false","0835","008","18","70","06","1157083","1848074","2024","2024-10-27T15:41:30.000","41.738877526","-87.700064036","
,  
(41.738877526, -87.700064036)"
"13636388","JH475270","2024-10-19T19:00:00.000","071XX S EBERHART AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0323","003","6","69","07","1180811","1857820","2024","2024-10-27T15:41:30.000","41.765109605","-87.612830582","
,  
(41.765109605, -87.612830582)"
"13640595","JH479133","2024-10-19T19:00:00.000","008XX W NEWPORT AVE","0810","THEFT","OVER $500","APARTMENT","false","false","1924","019","44","6","06","1169909","1923107","2024","2024-10-27T15:41:30.000","41.944506221","-87.650887624","
,  
(41.944506221, -87.650887624)"
"13639774","JH475550","2024-10-19T19:00:00.000","027XX W GREGORY ST","0820","THEFT","$500 AND UNDER","STREET","false","false","2011","020","40","4","06","1157138","1936751","2024","2024-10-27T15:41:30.000","41.982215547","-87.697456228","
,  
(41.982215547, -87.697456228)"
"13639738","JH479091","2024-10-19T19:00:00.000","002XX E HURON ST","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","HOSPITAL BUILDING / GROUNDS","false","false","1834","018","2","8","02",,,"2024","2024-10-27T15:41:30.000",,,
"13636160","JH474949","2024-10-19T19:00:00.000","031XX N CLARK ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1934","019","44","6","14","1170435","1920711","2024","2024-10-27T15:41:30.000","41.937919992","-87.649024588","
,  
(41.937919992, -87.649024588)"
"13637767","JH476093","2024-10-19T19:00:00.000","009XX W 63RD PKWY","1780","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE","RESIDENCE","false","true","0712","007","16","68","20","1171301","1863652","2024","2024-10-27T15:41:30.000","41.781326622","-87.647516964","
,  
(41.781326622, -87.647516964)"
"13637796","JH476699","2024-10-19T19:00:00.000","058XX S WINCHESTER AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0715","007","15","67","07","1164360","1865777","2024","2024-10-27T15:41:30.000","41.787306991","-87.672904413","
,  
(41.787306991, -87.672904413)"
"13639492","JH478769","2024-10-19T19:00:00.000","073XX S LANGLEY AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","0323","003","6","69","06","1182164","1856539","2024","2024-10-27T15:41:30.000","41.761563204","-87.607911081","
,  
(41.761563204, -87.607911081)"
"13636472","JH475403","2024-10-19T18:55:00.000","118XX S HALE AVE","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE - YARD (FRONT / BACK)","false","false","2212","022","19","75","26","1164605","1826017","2024","2024-10-27T15:41:30.000","41.678194276","-87.673124343","
,  
(41.678194276, -87.673124343)"
"13635935","JH474757","2024-10-19T18:52:00.000","072XX S UNION AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","0732","007","6","68","14","1173001","1856896","2024","2024-10-27T15:41:30.000","41.762749991","-87.641483658","
,  
(41.762749991, -87.641483658)"
"13636155","JH474955","2024-10-19T18:50:00.000","027XX N KILPATRICK AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2521","025","31","19","14","1144590","1917658","2024","2024-10-27T15:41:30.000","41.930069102","-87.744087787","
,  
(41.930069102, -87.744087787)"
"13635927","JH474782","2024-10-19T18:48:00.000","031XX W 64TH ST","5111","OTHER OFFENSE","GUN OFFENDER - ANNUAL REGISTRATION","STREET","true","false","0823","008","15","66","26","1156571","1862024","2024","2024-10-27T15:41:30.000","41.777168844","-87.701564577","
,  
(41.777168844, -87.701564577)"
"13636805","JH475658","2024-10-19T18:48:00.000","0000X W WACKER DR","0820","THEFT","$500 AND UNDER","STREET","false","false","0111","001","42","32","06","1176210","1902134","2024","2024-10-27T15:41:30.000","41.886815464","-87.628361716","
,  
(41.886815464, -87.628361716)"
"13636001","JH474754","2024-10-19T18:45:00.000","017XX W FULLERTON AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1931","019","32","7","06","1164222","1915991","2024","2024-10-27T15:41:30.000","41.92510186","-87.671992307","
,  
(41.92510186, -87.671992307)"
"13636002","JH474763","2024-10-19T18:42:00.000","031XX S ASHLAND AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0912","009","12","59","06","1166178","1883833","2024","2024-10-27T15:41:30.000","41.836816162","-87.665724279","
,  
(41.836816162, -87.665724279)"
"13636056","JH474766","2024-10-19T18:36:00.000","063XX N TALMAN AVE","0263","CRIMINAL SEXUAL ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","SIDEWALK","false","false","2413","024","50","2","02","1157513","1941897","2024","2024-10-27T15:41:30.000","41.996328747","-87.695936214","
,  
(41.996328747, -87.695936214)"
"13635979","JH474756","2024-10-19T18:35:00.000","016XX N LOCKWOOD AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","APARTMENT","false","true","2532","025","37","25","26","1140823","1910242","2024","2024-10-27T15:41:30.000","41.909789002","-87.758113532","
,  
(41.909789002, -87.758113532)"
"13636082","JH474752","2024-10-19T18:30:00.000","046XX S DAMEN AVE","0460","BATTERY","SIMPLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0924","009","12","61","08B","1163737","1873840","2024","2024-10-27T15:41:30.000","41.809445968","-87.67496226","
,  
(41.809445968, -87.67496226)"
"13638220","JH476412","2024-10-19T18:30:00.000","012XX W LE MOYNE ST","0820","THEFT","$500 AND UNDER","OTHER (SPECIFY)","false","false","1433","014","27","24","06","1167513","1910172","2024","2024-10-27T15:41:30.000","41.909063898","-87.660067562","
,  
(41.909063898, -87.660067562)"
"13635959","JH474737","2024-10-19T18:25:00.000","037XX W ROOSEVELT RD","0810","THEFT","OVER $500","GAS STATION","false","true","1011","010","24","29","06","1151592","1894452","2024","2024-10-27T15:41:30.000","41.86625461","-87.718967674","
,  
(41.86625461, -87.718967674)"
"13636055","JH474768","2024-10-19T18:21:00.000","072XX S RIDGELAND AVE","0560","ASSAULT","SIMPLE","RESIDENCE","true","true","0324","003","7","43","08A","1189120","1857430","2024","2024-10-27T15:41:30.000","41.763844385","-87.582388537","
,  
(41.763844385, -87.582388537)"
"13635938","JH474736","2024-10-19T18:19:00.000","071XX S CENTRAL PARK AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true","0833","008","23","65","08B","1153543","1857014","2024","2024-10-27T15:41:30.000","41.763481125","-87.712797809","
,  
(41.763481125, -87.712797809)"
"13636205","JH475026","2024-10-19T18:14:00.000","009XX W BLACKHAWK ST","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","STREET","false","false","1822","018","27","8","07","1169915","1909969","2024","2024-10-27T15:41:30.000","41.908454779","-87.651249701","
,  
(41.908454779, -87.651249701)"
"13636052","JH474749","2024-10-19T18:14:00.000","055XX N KENMORE AVE","0460","BATTERY","SIMPLE","OTHER (SPECIFY)","false","false","2023","020","48","77","08B","1168250","1936926","2024","2024-10-27T15:41:30.000","41.982462111","-87.656584197","
,  
(41.982462111, -87.656584197)"
"13635999","JH474740","2024-10-19T18:10:00.000","044XX N BROADWAY","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","1913","019","46","3","06","1168469","1929861","2024","2024-10-27T15:41:30.000","41.963070794","-87.655984213","
,  
(41.963070794, -87.655984213)"
"13636000","JH474731","2024-10-19T18:03:00.000","047XX N MALDEN ST","0560","ASSAULT","SIMPLE","APARTMENT","true","false","1913","019","46","3","08A","1166613","1931589","2024","2024-10-27T15:41:30.000","41.967852547","-87.662758305","
,  
(41.967852547, -87.662758305)"
"13635881","JH474727","2024-10-19T18:02:00.000","120XX S LA SALLE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE - YARD (FRONT / BACK)","false","true","0523","005","9","53","08B","1177437","1825040","2024","2024-10-27T15:41:30.000","41.675233822","-87.626184099","
,  
(41.675233822, -87.626184099)"
"13636117","JH474927","2024-10-19T18:00:00.000","004XX N MICHIGAN AVE","0810","THEFT","OVER $500","STREET","false","false","1834","018","42","8","06","1177356","1903470","2024","2024-10-27T15:41:30.000","41.890455604","-87.6241128","
,  
(41.890455604, -87.6241128)"
"13636050","JH474732","2024-10-19T18:00:00.000","054XX N CLARK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","2012","020","40","77","06","1165048","1936387","2024","2024-10-27T15:41:30.000","41.981051896","-87.668375719","
,  
(41.981051896, -87.668375719)"
"13636180","JH474986","2024-10-19T18:00:00.000","013XX N KINGSBURY ST","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","1822","018","27","8","06","1170307","1908987","2024","2024-10-27T15:41:30.000","41.905751552","-87.649838441","
,  
(41.905751552, -87.649838441)"
"13639901","JH479430","2024-10-19T18:00:00.000","007XX E 92ND PL","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","true","0633","006","8","44","26","1182752","1843801","2024","2024-10-27T15:41:30.000","41.72659511","-87.606150551","
,  
(41.72659511, -87.606150551)"
"13639340","JH478740","2024-10-19T18:00:00.000","016XX W LAKE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1224","012","27","28","07","1165318","1901488","2024","2024-10-27T15:41:30.000","41.885281368","-87.668378206","
,  
(41.885281368, -87.668378206)"
